0.000000 -19.640642
0.010000 -19.640568
0.020000 -19.640318
0.030000 -19.639886
0.040000 -19.639379
0.050000 -19.640254
0.060000 -19.641893
0.070000 -19.642605
0.080000 -19.642491
0.090000 -19.642716
0.100000 -19.642862
0.110000 -19.642600
0.120000 -19.641774
0.130000 -19.641668
0.140000 -19.642089
0.150000 -19.642281
0.160000 -19.642237
0.170000 -19.642665
0.180000 -19.645122
0.190000 -19.645156
0.200000 -19.645746
0.210000 -19.646008
0.220000 -19.646479
0.230000 -19.646578
0.240000 -19.646329
0.250000 -19.645900
0.260000 -19.645692
0.270000 -19.646307
0.280000 -19.647023
0.290000 -19.651840
0.300000 -19.652624
0.310000 -19.652676
0.320000 -19.652661
0.330000 -19.652542
0.340000 -19.652660
0.350000 -19.652060
0.360000 -19.651826
0.370000 -19.652110
0.380000 -19.652071
0.390000 -19.661267
0.400000 -19.661260
0.410000 -19.661388
0.420000 -19.661853
0.430000 -19.661838
0.440000 -19.661594
0.450000 -19.661824
0.460000 -19.661285
0.470000 -19.660659
0.480000 -19.660642
0.490000 -19.659345
0.500000 -19.659536
0.510000 -19.678982
0.520000 -19.678975
0.530000 -19.678943
0.540000 -19.678841
0.550000 -19.678875
0.560000 -19.678877
0.570000 -19.678889
0.580000 -19.678842
0.590000 -19.678923
0.600000 -19.678922
0.610000 -19.678839
0.620000 -19.678681
0.630000 -19.678940
0.640000 -19.678827
0.650000 -19.678880
0.660000 -19.660325
0.670000 -19.660407
0.690000 -19.660213
0.700000 -19.660223
0.710000 -19.660283
0.720000 -19.660351
0.730000 -19.660304
0.740000 -19.660450
0.750000 -19.660426
0.760000 -19.660403
0.770000 -19.660222
0.780000 -19.646948
0.790000 -19.647626
0.800000 -19.649531
0.810000 -19.648952
0.820000 -19.649975
0.830000 -19.650094
0.840000 -19.650384
0.850000 -19.650496
0.860000 -19.650415
0.870000 -19.650097
0.880000 -19.650108
0.890000 -19.649836
0.900000 -19.640539
0.910000 -19.640695
0.920000 -19.641356
0.930000 -19.641521
0.940000 -19.642026
0.950000 -19.642231
0.960000 -19.642191
0.970000 -19.641946
0.980000 -19.641571
0.990000 -19.641394
1.000000 -19.641251
