0.000000 -19.637291
0.010000 -19.638150
0.020000 -19.638609
0.030000 -19.638885
0.040000 -19.638824
0.050000 -19.639221
0.060000 -19.640669
0.070000 -19.640883
0.080000 -19.640844
0.090000 -19.641615
0.100000 -19.640405
0.110000 -19.640206
0.120000 -19.641479
0.130000 -19.642418
0.140000 -19.642517
0.150000 -19.642958
0.160000 -19.642817
0.170000 -19.643175
0.180000 -19.643565
0.190000 -19.643702
0.200000 -19.644698
0.210000 -19.643711
0.220000 -19.643666
0.230000 -19.642194
0.240000 -19.647025
0.250000 -19.647832
0.260000 -19.648086
0.270000 -19.648222
0.280000 -19.648430
0.290000 -19.647805
0.300000 -19.648287
0.310000 -19.648617
0.320000 -19.648540
0.330000 -19.648260
0.340000 -19.648315
0.350000 -19.655160
0.360000 -19.655144
0.370000 -19.655028
0.380000 -19.654857
0.390000 -19.655279
0.400000 -19.654992
0.410000 -19.654926
0.420000 -19.655158
0.430000 -19.654812
0.440000 -19.655004
0.450000 -19.655838
0.460000 -19.657111
0.470000 -19.665815
0.480000 -19.665862
0.490000 -19.665834
0.500000 -19.665755
0.510000 -19.665830
0.520000 -19.665831
0.530000 -19.665261
0.540000 -19.665305
0.550000 -19.665179
0.560000 -19.656830
0.570000 -19.657048
0.580000 -19.656573
0.590000 -19.654979
0.600000 -19.669395
0.610000 -19.669208
0.620000 -19.669432
0.630000 -19.669381
0.640000 -19.669269
0.650000 -19.669534
0.660000 -19.669538
0.670000 -19.669331
0.680000 -19.668672
0.690000 -19.669547
0.710000 -19.669544
0.730000 -19.669532
0.740000 -19.657037
0.750000 -19.655586
0.760000 -19.656298
0.770000 -19.656556
0.780000 -19.656364
0.790000 -19.656262
0.800000 -19.656140
0.810000 -19.656086
0.820000 -19.655939
0.830000 -19.656379
0.850000 -19.656271
0.860000 -19.647433
0.870000 -19.646910
0.880000 -19.647055
0.890000 -19.646916
0.900000 -19.647160
0.910000 -19.646973
0.920000 -19.646359
0.930000 -19.646995
0.940000 -19.646984
0.960000 -19.647064
0.980000 -19.646953
0.990000 -19.639029
1.000000 -19.638972
