0.00         -61464792.942122   -61464792.942122  -61465250.4939134 IE: -6.9357980852  FE:  -6.9358497161
0.01        -61464792.1470731  -61464792.1470731  -61465249.6101393 IE: -6.9357979955  FE:  -6.9358496164
0.02        -61464790.1381204  -61464790.1381204   -61465247.409498 IE: -6.9357977688  FE:  -6.9358493681
0.03        -61464787.9404613  -61464787.9404613  -61465245.0296225 IE: -6.9357975208  FE:  -6.9358490995
0.04         -61464786.529714   -61464786.529714  -61465243.6058023 IE: -6.9357973616  FE:  -6.9358489389
0.05         -61464786.592565   -61464786.592565  -61465243.7442143 IE: -6.9357973687  FE:  -6.9358489545
0.06        -61464787.9715161  -61464787.9715161  -61465245.3365354 IE: -6.9357975243  FE:  -6.9358491342
0.07        -61464789.9764054  -61464789.9764054  -61465247.5672331 IE: -6.9357977505  FE:  -6.9358493859
0.08        -61464791.4886355  -61464791.4886355  -61465249.2295305 IE: -6.9357979212  FE:  -6.9358495735
0.09        -61464791.7383516  -61464791.7383516  -61465249.4384598 IE: -6.9357979493  FE:  -6.9358495970
0.10        -61464790.6173408  -61464790.6173408  -61465248.0693607 IE: -6.9357978228  FE:  -6.9358494426
0.11        -61464788.6822558  -61464788.6822558  -61465245.8513535 IE: -6.9357976045  FE:  -6.9358491923
0.12        -61464786.9117786  -61464786.9117786   -61465243.940394 IE: -6.9357974047  FE:  -6.9358489766
0.13         -61464786.205589   -61464786.205589  -61465243.3000508 IE: -6.9357973250  FE:  -6.9358489044
0.14        -61464787.0923053  -61464787.0923053  -61465244.3123406 IE: -6.9357974251  FE:  -6.9358490186
0.15        -61464789.0323317  -61464789.0323317  -61465246.5507621 IE: -6.9357976440  FE:  -6.9358492712
0.16        -61464791.0588242  -61464791.0588242  -61465248.8000703 IE: -6.9357978727  FE:  -6.9358495250
0.17        -61464792.1514097  -61464792.1514097  -61465249.8788168 IE: -6.9357979960  FE:  -6.9358496467
0.18        -61464791.6808211  -61464791.6808211  -61465249.2606466 IE: -6.9357979429  FE:  -6.9358495770
0.19        -61464789.9607995  -61464789.9607995  -61465247.2853886 IE: -6.9357977488  FE:  -6.9358493541
0.20        -61464787.8265363  -61464787.8265363    -61465244.94754 IE: -6.9357975079  FE:  -6.9358490903
0.21         -61464786.282472   -61464786.282472  -61465243.3633475 IE: -6.9357973337  FE:  -6.9358489115
0.22        -61464786.2365408  -61464786.2365408  -61465243.4166262 IE: -6.9357973285  FE:  -6.9358489175
0.23        -61464787.8787576  -61464787.8787576  -61465245.2914535 IE: -6.9357975138  FE:  -6.9358491291
0.24         -61464790.429818   -61464790.429818  -61465248.0688372 IE: -6.9357978017  FE:  -6.9358494425
0.25        -61464792.3604562  -61464792.3604562  -61465250.1983285 IE: -6.9357980195  FE:  -6.9358496828
