0.00         -142147889.25289   -142147889.25289   -142148103.42685 IE:   FE:  
0.01        -142147887.063874  -142147887.063874  -142148101.088485 IE:   FE:  
0.02        -142147882.927019  -142147882.927019  -142148096.698349 IE:   FE:  
0.03        -142147881.310963  -142147881.310963  -142148095.009147 IE:   FE:  
0.04        -142147883.973421  -142147883.973421  -142148097.693878 IE:   FE:  
0.05          -142147888.2966    -142147888.2966  -142148102.265318 IE:   FE:  
0.06        -142147889.780412  -142147889.780412  -142148103.899142 IE:   FE:  
0.08        -142147882.557814  -142147882.557814  -142150030.345335 IE:   FE:  
0.09        -142147881.448991  -142147881.448991  -142150029.252686 IE:   FE:  
0.10        -142147884.750824  -142147884.750824  -142150032.791428 IE:   FE:  
0.11        -142147889.083733  -142147889.083733  -142150038.019679 IE:   FE:  
0.12        -142147889.875774  -142147889.875774  -142150039.129072 IE:   FE:  
0.13        -142147886.249754  -142147886.249754  -142150034.769109 IE:   FE:  
0.14        -142147882.136222  -142147882.136222  -142150029.857793 IE:   FE:  
0.15        -142147881.783767  -142147881.783767  -142150029.596707 IE:   FE:  
0.16        -142147885.725351  -142147885.725351  -142150033.951008 IE:   FE:  
0.17         -142147889.98633   -142147889.98633  -142150039.113082 IE:   FE:  
0.18        -142147890.064308  -142147890.064308   -142150039.25903 IE:   FE:  
0.19        -142147885.712223  -142147885.712223  -142150034.022468 IE:   FE:  
0.20        -142147881.740264  -142147881.740264  -142150029.549156 IE:   FE:  
0.21        -142147882.450119  -142147882.450119  -142150030.254364 IE:   FE:  
0.22         -142147887.08359   -142147887.08359  -142150035.463302 IE:   FE:  
0.23        -142147890.929669  -142147890.929669  -142150040.173901 IE:   FE:  
0.24        -142147890.152575  -142147890.152575  -142150039.237824 IE:   FE:  
0.25        -142147885.288381  -142147885.288381  -142150033.583303 IE:   FE:  
0.26        -142147881.634449  -142147881.634449  -142150029.643515 IE:   FE:  
0.27        -142147883.225809  -142147883.225809  -142150030.998902 IE:   FE:  
0.28        -142147888.618457  -142147888.618457  -142150037.180703 IE:   FE:  
0.29        -142147892.335818  -142147892.335818  -142150041.677161 IE:   FE:  
0.30        -142147890.525835  -142147890.525835  -142150039.519458 IE:   FE:  
0.31         -142147884.92463   -142147884.92463  -142150033.083933 IE:   FE:  
0.32        -142147881.620035  -142147881.620035  -142150029.684052 IE:   FE:  
0.33        -142147884.468716  -142147884.468716  -142150032.374557 IE:   FE:  
0.34        -142147890.790805  -142147890.790805  -142150039.494256 IE:   FE:  
0.35        -142147894.099783  -142147894.099783   -142150043.54126 IE:   FE:  
0.36        -142147890.943862  -142147890.943862  -142150039.786542 IE:   FE:  
0.37        -142147884.421782  -142147884.421782  -142150032.480243 IE:   FE:  
0.38        -142147881.784421  -142147881.784421   -142150029.95998 IE:   FE:  
0.39        -142147886.362505  -142147886.362505  -142150034.390566 IE:   FE:  
0.40         -142147893.92203   -142147893.92203     -142150042.755 IE:   FE:  
0.41        -142147896.724517  -142147896.724517  -142150046.139183 IE:   FE:  
0.42        -142147891.662944  -142147891.662944  -142150040.421384 IE:   FE:  
0.43        -142147883.953487  -142147883.953487  -142150032.018746 IE:   FE:  
0.44        -142147882.274278  -142147882.274278  -142150030.588828 IE:   FE:  
0.45        -142147889.520219  -142147889.520219  -142150037.676825 IE:   FE:  
0.46        -142147899.016915  -142147899.016915  -142150048.032212 IE:   FE:  
0.47        -142147901.007008  -142147901.007008  -142150050.486815 IE:   FE:  
0.48        -142147892.972008  -142147892.972008  -142150041.731235 IE:   FE:  
0.49        -142147883.298737  -142147883.298737  -142150031.637786 IE:   FE:  
0.50        -142147883.565863  -142147883.565863   -142150031.91996 IE:   FE:  
0.51        -142147895.999502  -142147895.999502  -142150044.268883 IE:   FE:  
0.52        -142147909.781463  -142147909.781463  -142150058.980123 IE:   FE:  
0.53        -142147910.741091  -142147910.741091  -142150060.241486 IE:   FE:  
0.54        -142147896.502888  -142147896.502888  -142150045.275039 IE:   FE:  
0.55        -142147882.002507  -142147882.002507  -142150030.713032 IE:   FE:  
0.56        -142147887.752628  -142147887.752628  -142150036.325103 IE:   FE:  
0.57        -142147918.713125  -142147918.713125  -142150067.050399 IE:   FE:  
0.58        -142147954.910223  -142147954.910223  -142150104.711644 IE:   FE:  
0.59        -142147964.447218  -142147964.447218  -142150115.060223 IE:   FE:  
0.60        -142147928.241561  -142147928.241561  -142150078.315259 IE:   FE:  
0.61        -142147856.859924  -142147856.859924  -142150007.170068 IE:   FE:  
0.62        -142147790.337073  -142147790.337073  -142149939.739779 IE:   FE:  
0.63        -142147765.202582  -142147765.202582   -142149913.67268 IE:   FE:  
0.64        -142147787.844559  -142147787.844559  -142149935.921521 IE:   FE:  
0.65        -142147835.963762  -142147835.963762   -142149983.74741 IE:   FE:  
0.66        -142147875.497871  -142147875.497871  -142150023.218518 IE:   FE:  
0.67        -142147886.070214  -142147886.070214  -142150034.966543 IE:   FE:  
0.68        -142147872.955789  -142147872.955789  -142150021.527252 IE:   FE:  
