1.41         -142170111.61809   -142170111.61809  -142170363.043704 IE:   FE:  
1.42        -142170111.603498  -142170111.603498  -142170362.984966 IE:   FE:  
1.43        -142170116.415653  -142170116.415653  -142170367.732289 IE:   FE:  
1.44        -142170120.825363  -142170120.825363  -142170372.190256 IE:   FE:  
1.45         -142170120.89355   -142170120.89355  -142170372.284986 IE:   FE:  
1.46        -142170118.394958  -142170118.394958  -142170369.767779 IE:   FE:  
1.47        -142170117.945201  -142170117.945201  -142170369.367592 IE:   FE:  
1.48        -142170120.313465  -142170120.313465  -142170371.705428 IE:   FE:  
1.49        -142170120.831363  -142170120.831363  -142170372.318393 IE:   FE:  
1.50        -142170116.717797  -142170116.717797   -142170368.28464 IE:   FE:  
1.51        -142170111.464127  -142170111.464127  -142170363.054283 IE:   FE:  
1.52         -142170111.60083   -142170111.60083  -142170362.952628 IE:   FE:  
1.53        -142170117.800204  -142170117.800204  -142170369.081681 IE:   FE:  
1.54        -142170123.922954  -142170123.922954  -142170375.244097 IE:   FE:  
1.55        -142170124.293262  -142170124.293262   -142170375.69559 IE:   FE:  
1.56        -142170120.340258  -142170120.340258  -142170371.803517 IE:   FE:  
1.57        -142170118.436498  -142170118.436498  -142170369.854326 IE:   FE:  
1.58        -142170120.527366  -142170120.527366  -142170371.964854 IE:   FE:  
1.59        -142170121.664792  -142170121.664792  -142170373.145172 IE:   FE:  
1.60        -142170117.442909  -142170117.442909  -142170368.939547 IE:   FE:  
1.61        -142170111.081038  -142170111.081038  -142170362.607347 IE:   FE:  
1.62        -142170110.994772  -142170110.994772  -142170362.383625 IE:   FE:  
1.63        -142170119.309025  -142170119.309025   -142170370.56177 IE:   FE:  
1.64        -142170128.261125  -142170128.261125   -142170379.49648 IE:   FE:  
1.65         -142170129.05003   -142170129.05003  -142170380.482185 IE:   FE:  
1.66        -142170122.727352  -142170122.727352  -142170374.241889 IE:   FE:  
1.67        -142170118.122521  -142170118.122521  -142170369.662309 IE:   FE:  
1.68        -142170120.078207  -142170120.078207  -142170371.516439 IE:   FE:  
1.69        -142170122.466126  -142170122.466126   -142170373.87327 IE:   FE:  
1.70        -142170117.894622  -142170117.894622  -142170369.447261 IE:   FE:  
1.71        -142170109.496028  -142170109.496028  -142170361.011212 IE:   FE:  
1.72        -142170108.864415  -142170108.864415  -142170360.208587 IE:   FE:  
1.73        -142170121.324004  -142170121.324004   -142170372.38469 IE:   FE:  
1.74        -142170135.901222  -142170135.901222  -142170387.023356 IE:   FE:  
1.75        -142170137.938819  -142170137.938819  -142170389.328243 IE:   FE:  
1.76        -142170126.121286  -142170126.121286  -142170377.794302 IE:   FE:  
1.77        -142170115.311427  -142170115.311427  -142170366.944724 IE:   FE:  
1.78        -142170116.877803  -142170116.877803  -142170368.333053 IE:   FE:  
1.79        -142170122.796273  -142170122.796273  -142170374.223997 IE:   FE:  
1.80        -142170117.675573  -142170117.675573   -142170369.29146 IE:   FE:  
1.81        -142170102.128641  -142170102.128641  -142170353.723391 IE:   FE:  
1.82        -142170098.484995  -142170098.484995  -142170349.690316 IE:   FE:  
1.83        -142170125.206378  -142170125.206378  -142170375.760532 IE:   FE:  
1.84        -142170165.249092  -142170165.249092  -142170415.987972 IE:   FE:  
1.85        -142170177.808432  -142170177.808432  -142170429.353294 IE:   FE:  
1.86        -142170138.521395  -142170138.521395  -142170391.387992 IE:   FE:  
1.87        -142170075.556811  -142170075.556811  -142170328.578621 IE:   FE:  
1.88         -142170048.43779   -142170048.43779  -142170300.291311 IE:   FE:  
1.89        -142170083.784521  -142170083.784521  -142170334.060282 IE:   FE:  
1.90        -142170153.560456  -142170153.560456  -142170403.479202 IE:   FE:  
1.91        -142170195.477279  -142170195.477279  -142170446.117149 IE:   FE:  
1.92        -142170174.852939  -142170174.852939  -142170426.886508 IE:   FE:  
1.93        -142170116.088984  -142170116.088984  -142170368.840882 IE:   FE:  
1.94        -142170076.310151  -142170076.310151  -142170328.769372 IE:   FE:  
1.95        -142170083.831246  -142170083.831246  -142170335.127572 IE:   FE:  
1.96        -142170119.003568  -142170119.003568  -142170369.760092 IE:   FE:  
1.97        -142170143.609225  -142170143.609225  -142170394.495097 IE:   FE:  
1.98        -142170141.136185  -142170141.136185  -142170392.543445 IE:   FE:  
1.99        -142170127.927614  -142170127.927614  -142170379.555735 IE:   FE:  
2.00         -142170124.14961   -142170124.14961  -142170375.607415 IE:   FE:  
2.01        -142170130.474628  -142170130.474628  -142170381.890064 IE:   FE:  
2.02         -142170132.56204   -142170132.56204  -142170384.128564 IE:   FE:  
2.03        -142170122.731786  -142170122.731786  -142170374.559075 IE:   FE:  
2.04        -142170111.714829  -142170111.714829  -142170363.472856 IE:   FE:  
2.05        -142170112.741259  -142170112.741259  -142170364.093484 IE:   FE:  
2.06         -142170125.23677   -142170125.23677  -142170376.359406 IE:   FE:  
2.07        -142170136.188067  -142170136.188067  -142170387.377019 IE:   FE:  
2.08         -142170135.77372   -142170135.77372  -142170387.197404 IE:   FE:  
2.09        -142170128.430987  -142170128.430987  -142170380.029611 IE:   FE:  
2.10        -142170124.574564  -142170124.574564  -142170376.079357 IE:   FE:  
2.11        -142170126.941909  -142170126.941909  -142170378.402346 IE:   FE:  
2.12        -142170129.171399  -142170129.171399  -142170380.626225 IE:   FE:  
2.13        -142170125.445042  -142170125.445042  -142170377.096111 IE:   FE:  
2.14        -142170120.260456  -142170120.260456  -142170371.765934 IE:   FE:  
2.15        -142170120.694343  -142170120.694343  -142170372.099053 IE:   FE:  
2.16        -142170128.070677  -142170128.070677  -142170379.338343 IE:   FE:  
2.17        -142170135.075733  -142170135.075733  -142170386.396881 IE:   FE:  
2.18         -142170134.91937   -142170134.91937   -142170386.42158 IE:   FE:  
2.19        -142170129.512718  -142170129.512718  -142170381.098424 IE:   FE:  
2.20        -142170125.805616  -142170125.805616  -142170377.344195 IE:   FE:  
2.21        -142170126.867972  -142170126.867972   -142170378.35061 IE:   FE:  
2.22        -142170129.031594  -142170129.031594  -142170380.518851 IE:   FE:  
2.23        -142170127.875656  -142170127.875656  -142170379.471063 IE:   FE:  
2.24        -142170125.116108  -142170125.116108   -142170376.59659 IE:   FE:  
2.25        -142170125.386572  -142170125.386572  -142170376.780035 IE:   FE:  
2.26        -142170130.289792  -142170130.289792  -142170381.598418 IE:   FE:  
2.27        -142170135.251089  -142170135.251089  -142170386.602038 IE:   FE:  
2.28        -142170135.191228  -142170135.191228  -142170386.658003 IE:   FE:  
2.29        -142170130.783442  -142170130.783442  -142170382.368236 IE:   FE:  
2.30        -142170127.391795  -142170127.391795  -142170378.943795 IE:   FE:  
2.31        -142170127.914669  -142170127.914669  -142170379.416677 IE:   FE:  
2.32        -142170130.180308  -142170130.180308   -142170381.63807 IE:   FE:  
2.33        -142170130.404538  -142170130.404538  -142170381.882925 IE:   FE:  
2.34        -142170128.785232  -142170128.785232  -142170380.297025 IE:   FE:  
2.35        -142170128.836511  -142170128.836511  -142170380.278565 IE:   FE:  
2.36        -142170132.171743  -142170132.171743  -142170383.511052 IE:   FE:  
2.37        -142170135.806447  -142170135.806447  -142170387.193361 IE:   FE:  
2.38        -142170135.654751  -142170135.654751  -142170387.231902 IE:   FE:  
