0.00        -73867219.5477577  -73867219.5477577  -73867415.8243925 IE:   FE:  
0.01        -73867218.1754894  -73867218.1754894  -73867414.7062999 IE:   FE:  
0.02        -73867214.4951792  -73867214.4951792  -73867411.0308292 IE:   FE:  
0.03        -73867207.8178211  -73867207.8178211   -73867404.455555 IE:   FE:  
0.04        -73867198.4645521  -73867198.4645521  -73867395.1482876 IE:   FE:  
0.05        -73867187.7416519  -73867187.7416519   -73867384.525235 IE:   FE:  
0.06         -73867177.955415   -73867177.955415   -73867374.827024 IE:   FE:  
0.07        -73867171.0147934  -73867171.0147934  -73867367.9191092 IE:   FE:  
0.08        -73867167.3746195  -73867167.3746195  -73867364.4144927 IE:   FE:  
0.09        -73867166.6435924  -73867166.6435924  -73867363.5911017 IE:   FE:  
0.10        -73867167.1600083  -73867167.1600083  -73867364.0866754 IE:   FE:  
0.11        -73867168.3801394  -73867168.3801394  -73867365.2771064 IE:   FE:  
0.12        -73867170.6104113  -73867170.6104113  -73867367.4784181 IE:   FE:  
0.13        -73867174.1718171  -73867174.1718171  -73867371.0734028 IE:   FE:  
0.14        -73867178.5752552  -73867178.5752552  -73867375.4327397 IE:   FE:  
0.15        -73867182.0229384  -73867182.0229384   -73867378.870923 IE:   FE:  
0.16        -73867183.1364474  -73867183.1364474  -73867379.9640519 IE:   FE:  
0.17        -73867181.5925485  -73867181.5925485  -73867378.4201008 IE:   FE:  
0.18        -73867178.4338307  -73867178.4338307   -73867375.305351 IE:   FE:  
0.19        -73867175.3372006  -73867175.3372006  -73867372.2158711 IE:   FE:  
0.20        -73867173.3153751  -73867173.3153751   -73867370.230231 IE:   FE:  
0.21        -73867172.5254404  -73867172.5254404  -73867369.4785903 IE:   FE:  
0.22        -73867172.2926544  -73867172.2926544  -73867369.2178631 IE:   FE:  
0.23        -73867171.8181972  -73867171.8181972   -73867368.743066 IE:   FE:  
0.24        -73867171.4671204  -73867171.4671204  -73867368.4099428 IE:   FE:  
0.25         -73867172.260452   -73867172.260452  -73867369.1903564 IE:   FE:  
0.26        -73867174.7946653  -73867174.7946653  -73867371.6894862 IE:   FE:  
0.27        -73867178.1433007  -73867178.1433007  -73867375.0026639 IE:   FE:  
0.28        -73867180.4964747  -73867180.4964747  -73867377.3833148 IE:   FE:  
0.29        -73867180.8291657  -73867180.8291657  -73867377.6911154 IE:   FE:  
0.30        -73867179.2107081  -73867179.2107081  -73867376.0782481 IE:   FE:  
0.31        -73867176.7958429  -73867176.7958429  -73867373.7194094 IE:   FE:  
0.32        -73867174.9092528  -73867174.9092528  -73867371.8007458 IE:   FE:  
0.33        -73867174.0014375  -73867174.0014375  -73867370.9000927 IE:   FE:  
0.34        -73867173.8866225  -73867173.8866225  -73867370.8144847 IE:   FE:  
0.35        -73867173.5669553  -73867173.5669553  -73867370.4895364 IE:   FE:  
0.36        -73867172.5088047  -73867172.5088047  -73867369.4032986 IE:   FE:  
0.37        -73867171.8611686  -73867171.8611686  -73867368.7144163 IE:   FE:  
0.38         -73867173.061096   -73867173.061096  -73867369.8595499 IE:   FE:  
0.39        -73867175.7518994  -73867175.7518994  -73867372.6393703 IE:   FE:  
0.40        -73867178.7032115  -73867178.7032115  -73867375.5340638 IE:   FE:  
0.41        -73867180.3170556  -73867180.3170556  -73867377.1705067 IE:   FE:  
0.42        -73867180.0147661  -73867180.0147661  -73867376.8948769 IE:   FE:  
0.43        -73867178.1971475  -73867178.1971475  -73867375.0995004 IE:   FE:  
0.44        -73867176.1405228  -73867176.1405228  -73867373.0542617 IE:   FE:  
0.45        -73867174.8649762  -73867174.8649762  -73867371.8015339 IE:   FE:  
0.46        -73867174.5953759  -73867174.5953759  -73867371.5072656 IE:   FE:  
0.47        -73867174.6016364  -73867174.6016364  -73867371.5174865 IE:   FE:  
0.48        -73867174.1280347  -73867174.1280347  -73867371.0162556 IE:   FE:  
0.49        -73867173.0197477  -73867173.0197477  -73867369.9170301 IE:   FE:  
0.50        -73867172.5555959  -73867172.5555959  -73867369.4699201 IE:   FE:  
0.51        -73867174.0782882  -73867174.0782882  -73867370.9817935 IE:   FE:  
0.52        -73867177.1612667  -73867177.1612667  -73867373.9833756 IE:   FE:  
0.53        -73867179.6506158  -73867179.6506158  -73867376.5139819 IE:   FE:  
0.54        -73867180.4095672  -73867180.4095672  -73867377.2861603 IE:   FE:  
0.55        -73867179.4584867  -73867179.4584867  -73867376.3743357 IE:   FE:  
0.56        -73867177.6865617  -73867177.6865617  -73867374.6364209 IE:   FE:  
0.57        -73867175.9598952  -73867175.9598952  -73867372.8492185 IE:   FE:  
0.58        -73867174.7171021  -73867174.7171021  -73867371.5830366 IE:   FE:  
0.59        -73867174.5999666  -73867174.5999666  -73867371.4767939 IE:   FE:  
0.60        -73867175.5998462  -73867175.5998462  -73867372.4509587 IE:   FE:  
0.61        -73867176.3098496  -73867176.3098496  -73867373.2299166 IE:   FE:  
0.62        -73867175.6626237  -73867175.6626237  -73867372.5821435 IE:   FE:  
0.63        -73867174.6255198  -73867174.6255198  -73867371.5305032 IE:   FE:  
0.64         -73867175.273729   -73867175.273729  -73867372.1710629 IE:   FE:  
0.65        -73867178.0535541  -73867178.0535541  -73867374.9197749 IE:   FE:  
0.66        -73867180.8567037  -73867180.8567037  -73867377.7307547 IE:   FE:  
0.67        -73867181.2621474  -73867181.2621474  -73867378.1807738 IE:   FE:  
0.68        -73867179.2371446  -73867179.2371446  -73867376.1773042 IE:   FE:  
0.69        -73867176.8591654  -73867176.8591654  -73867373.7770774 IE:   FE:  
0.70        -73867175.7288436  -73867175.7288436  -73867372.6521327 IE:   FE:  
0.71        -73867175.7010885  -73867175.7010885  -73867372.6140843 IE:   FE:  
0.72        -73867175.7456177  -73867175.7456177  -73867372.6186531 IE:   FE:  
0.73        -73867175.1261129  -73867175.1261129  -73867372.0189382 IE:   FE:  
0.74        -73867174.2167093  -73867174.2167093  -73867371.0915288 IE:   FE:  
0.75        -73867173.6217453  -73867173.6217453  -73867370.5402314 IE:   FE:  
0.76        -73867174.4712882  -73867174.4712882  -73867371.3578505 IE:   FE:  
0.77        -73867177.0252722  -73867177.0252722  -73867373.8529455 IE:   FE:  
0.78        -73867180.0138544  -73867180.0138544  -73867376.8779613 IE:   FE:  
0.79        -73867181.8569736  -73867181.8569736  -73867378.6835613 IE:   FE:  
0.80        -73867181.0577908  -73867181.0577908  -73867378.0164191 IE:   FE:  
0.81        -73867178.7967797  -73867178.7967797  -73867375.7091167 IE:   FE:  
