0.00        -17985492.0297085  -17985492.0297085   -17985585.817355 IE: -6.9646395078  FE:  -6.9646758259
0.01        -17985492.8664228  -17985492.8664228  -17985586.6233866 IE: -6.9646398319  FE:  -6.9646761380
0.02        -17985495.2014889  -17985495.2014889  -17985588.9812071 IE: -6.9646407361  FE:  -6.9646770510
0.03        -17985498.8909309  -17985498.8909309  -17985592.7095276 IE: -6.9646421648  FE:  -6.9646784948
0.04        -17985503.7018033  -17985503.7018033   -17985597.556484 IE: -6.9646440277  FE:  -6.9646803717
0.05        -17985509.2944243  -17985509.2944243  -17985603.2300563 IE: -6.9646461934  FE:  -6.9646825687
0.06        -17985515.4887416  -17985515.4887416  -17985609.4305122 IE: -6.9646485920  FE:  -6.9646849697
0.07        -17985521.8702237  -17985521.8702237  -17985615.8819755 IE: -6.9646510632  FE:  -6.9646874680
0.08        -17985528.3168723  -17985528.3168723  -17985622.3536984 IE: -6.9646535596  FE:  -6.9646899741
0.09        -17985534.5859693  -17985534.5859693    -17985628.70282 IE: -6.9646559872  FE:  -6.9646924327
0.10        -17985540.6629841  -17985540.6629841  -17985634.8202523 IE: -6.9646583404  FE:  -6.9646948016
0.11        -17985546.4583042  -17985546.4583042  -17985640.6488136 IE: -6.9646605846  FE:  -6.9646970586
0.12        -17985551.9023744  -17985551.9023744  -17985646.1462343 IE: -6.9646626927  FE:  -6.9646991874
0.13        -17985556.9553144  -17985556.9553144  -17985651.2479965 IE: -6.9646646494  FE:  -6.9647011630
0.14        -17985561.5428333  -17985561.5428333  -17985655.8483084 IE: -6.9646664259  FE:  -6.9647029444
0.15        -17985565.4194656  -17985565.4194656  -17985659.7653091 IE: -6.9646679270  FE:  -6.9647044612
0.16        -17985568.4536647  -17985568.4536647  -17985662.8154579 IE: -6.9646691020  FE:  -6.9647056423
0.17        -17985570.4860163  -17985570.4860163  -17985664.8387543 IE: -6.9646698890  FE:  -6.9647064258
0.18        -17985571.3312037  -17985571.3312037  -17985665.7176248 IE: -6.9646702163  FE:  -6.9647067662
0.19        -17985571.0701983  -17985571.0701983  -17985665.4421102 IE: -6.9646701152  FE:  -6.9647066595
0.20        -17985569.7091709  -17985569.7091709  -17985664.0890259 IE: -6.9646695882  FE:  -6.9647061355
0.21        -17985567.4215781  -17985567.4215781  -17985661.8315189 IE: -6.9646687023  FE:  -6.9647052613
0.22        -17985564.5440096  -17985564.5440096  -17985658.9278558 IE: -6.9646675880  FE:  -6.9647041369
0.23        -17985561.2913443  -17985561.2913443  -17985655.6752425 IE: -6.9646663285  FE:  -6.9647028774
0.24        -17985558.1059597  -17985558.1059597  -17985652.4213317 IE: -6.9646650950  FE:  -6.9647016173
0.25        -17985555.1508969  -17985555.1508969  -17985649.4835756 IE: -6.9646639507  FE:  -6.9647004797
0.26        -17985552.7763696  -17985552.7763696  -17985647.0980302 IE: -6.9646630312  FE:  -6.9646995560
0.27        -17985551.0850595  -17985551.0850595   -17985645.366169 IE: -6.9646623762  FE:  -6.9646988853
0.28        -17985549.9786519  -17985549.9786519  -17985644.2665839 IE: -6.9646619478  FE:  -6.9646984595
0.29        -17985549.4656898  -17985549.4656898  -17985643.6881615 IE: -6.9646617492  FE:  -6.9646982355
0.30        -17985549.2832075  -17985549.2832075  -17985643.5182331 IE: -6.9646616785  FE:  -6.9646981697
0.31        -17985549.4056066  -17985549.4056066  -17985643.6337667 IE: -6.9646617259  FE:  -6.9646982145
0.32        -17985549.7365341  -17985549.7365341   -17985643.952962 IE: -6.9646618540  FE:  -6.9646983381
0.33        -17985550.1937027  -17985550.1937027  -17985644.4234038 IE: -6.9646620311  FE:  -6.9646985203
0.34        -17985550.8101401  -17985550.8101401  -17985645.0527808 IE: -6.9646622698  FE:  -6.9646987640
0.35        -17985551.6145802  -17985551.6145802  -17985645.8706491 IE: -6.9646625813  FE:  -6.9646990807
0.36        -17985552.6409401  -17985552.6409401  -17985646.9186752 IE: -6.9646629787  FE:  -6.9646994865
0.37        -17985553.9376826  -17985553.9376826  -17985648.2385239 IE: -6.9646634809  FE:  -6.9646999976
0.38        -17985555.5502651  -17985555.5502651  -17985649.8467251 IE: -6.9646641053  FE:  -6.9647006204
0.39        -17985557.3742704  -17985557.3742704  -17985651.6757822 IE: -6.9646648117  FE:  -6.9647013286
0.40        -17985559.2624617  -17985559.2624617  -17985653.5969222 IE: -6.9646655428  FE:  -6.9647020726
0.41        -17985561.1000358  -17985561.1000358  -17985655.4057203 IE: -6.9646662544  FE:  -6.9647027730
0.42        -17985562.5683609  -17985562.5683609  -17985656.8907937 IE: -6.9646668230  FE:  -6.9647033481
0.43        -17985563.5284074  -17985563.5284074  -17985657.8512542 IE: -6.9646671948  FE:  -6.9647037200
0.44        -17985563.7795398  -17985563.7795398  -17985658.1506089 IE: -6.9646672920  FE:  -6.9647038359
0.45        -17985563.3819975  -17985563.3819975  -17985657.7391815 IE: -6.9646671381  FE:  -6.9647036766
0.46        -17985562.3419099  -17985562.3419099  -17985656.6905409 IE: -6.9646667353  FE:  -6.9647032705
0.47        -17985560.7879391  -17985560.7879391  -17985655.1511773 IE: -6.9646661335  FE:  -6.9647026744
0.48        -17985558.9629528  -17985558.9629528  -17985653.3131239 IE: -6.9646654268  FE:  -6.9647019627
0.49        -17985557.0208213  -17985557.0208213  -17985651.3828712 IE: -6.9646646748  FE:  -6.9647012152
0.50        -17985555.2631038  -17985555.2631038  -17985649.5967857 IE: -6.9646639941  FE:  -6.9647005236
0.51        -17985553.8215772  -17985553.8215772  -17985648.1698511 IE: -6.9646634359  FE:  -6.9646999710
0.52        -17985552.9744867  -17985552.9744867  -17985647.2615754 IE: -6.9646631079  FE:  -6.9646996193
0.53         -17985552.593293   -17985552.593293  -17985646.8847441 IE: -6.9646629603  FE:  -6.9646994734
0.54        -17985552.6946553  -17985552.6946553  -17985646.9600684 IE: -6.9646629995  FE:  -6.9646995025
0.55         -17985553.070008   -17985553.070008  -17985647.3290538 IE: -6.9646631449  FE:  -6.9646996454
0.56        -17985553.4923899  -17985553.4923899  -17985647.7652613 IE: -6.9646633084  FE:  -6.9646998143
0.57         -17985553.823779   -17985553.823779  -17985648.0722096 IE: -6.9646634368  FE:  -6.9646999332
0.58        -17985553.8205704  -17985553.8205704  -17985648.1079415 IE: -6.9646634355  FE:  -6.9646999470
0.59        -17985553.6518192  -17985553.6518192  -17985647.9125727 IE: -6.9646633702  FE:  -6.9646998714
0.60        -17985553.3753423  -17985553.3753423    -17985647.62713 IE: -6.9646632631  FE:  -6.9646997609
0.61        -17985553.1974068  -17985553.1974068  -17985647.4551059 IE: -6.9646631942  FE:  -6.9646996942
0.62        -17985553.3965275  -17985553.3965275  -17985647.6501398 IE: -6.9646632713  FE:  -6.9646997698
0.63        -17985554.1143896  -17985554.1143896  -17985648.3717963 IE: -6.9646635493  FE:  -6.9647000492
0.64        -17985555.3695497  -17985555.3695497  -17985649.6418745 IE: -6.9646640353  FE:  -6.9647005410
0.65        -17985557.0768391  -17985557.0768391  -17985651.3436282 IE: -6.9646646965  FE:  -6.9647012000
0.66        -17985558.9284533  -17985558.9284533  -17985653.1963795 IE: -6.9646654135  FE:  -6.9647019175
0.67        -17985560.5734097  -17985560.5734097  -17985654.8629428 IE: -6.9646660505  FE:  -6.9647025628
0.68        -17985561.7328956  -17985561.7328956  -17985656.0395123 IE: -6.9646664995  FE:  -6.9647030184
0.69        -17985562.2071568  -17985562.2071568  -17985656.5243792 IE: -6.9646666831  FE:  -6.9647032062
0.70         -17985561.916447   -17985561.916447  -17985656.2449403 IE: -6.9646665705  FE:  -6.9647030980
0.71         -17985560.951825   -17985560.951825  -17985655.2838087 IE: -6.9646661970  FE:  -6.9647027258
0.72        -17985559.5614071  -17985559.5614071  -17985653.8672495 IE: -6.9646656586  FE:  -6.9647021773
0.73        -17985557.8869026  -17985557.8869026  -17985652.2374029 IE: -6.9646650102  FE:  -6.9647015461
0.74        -17985556.3110152  -17985556.3110152  -17985650.6566135 IE: -6.9646643999  FE:  -6.9647009340
0.75        -17985554.9556193  -17985554.9556193  -17985649.3081409 IE: -6.9646638751  FE:  -6.9647004118
0.76        -17985554.0021982  -17985554.0021982  -17985648.3338786 IE: -6.9646635059  FE:  -6.9647000345
0.77        -17985553.4808298  -17985553.4808298  -17985647.7941044 IE: -6.9646633040  FE:  -6.9646998255
0.78        -17985553.3701427  -17985553.3701427  -17985647.6562938 IE: -6.9646632611  FE:  -6.9646997721
0.79        -17985553.5763772  -17985553.5763772  -17985647.8276555 IE: -6.9646633410  FE:  -6.9646998385
0.80        -17985553.8806351  -17985553.8806351  -17985648.1663741 IE: -6.9646634588  FE:  -6.9646999697
0.81        -17985554.3249218  -17985554.3249218  -17985648.5727857 IE: -6.9646636308  FE:  -6.9647001270
0.82        -17985554.6522115  -17985554.6522115  -17985648.9138887 IE: -6.9646637576  FE:  -6.9647002591
0.83        -17985554.8903815  -17985554.8903815   -17985649.130592 IE: -6.9646638498  FE:  -6.9647003430
0.84        -17985554.9361632  -17985554.9361632  -17985649.1955471 IE: -6.9646638675  FE:  -6.9647003682
0.85        -17985554.8898471  -17985554.8898471  -17985649.1534993 IE: -6.9646638496  FE:  -6.9647003519
0.86        -17985554.8235896  -17985554.8235896  -17985649.0909997 IE: -6.9646638239  FE:  -6.9647003277
0.87        -17985554.9413138  -17985554.9413138  -17985649.2160429 IE: -6.9646638695  FE:  -6.9647003761
0.88         -17985555.443053   -17985555.443053  -17985649.6939025 IE: -6.9646640638  FE:  -6.9647005612
0.89         -17985556.302256   -17985556.302256  -17985650.5862708 IE: -6.9646643965  FE:  -6.9647009067
0.90        -17985557.5392542  -17985557.5392542  -17985651.8035651 IE: -6.9646648755  FE:  -6.9647013781
0.91        -17985558.8749383  -17985558.8749383  -17985653.1489619 IE: -6.9646653928  FE:  -6.9647018991
0.92        -17985560.1414791  -17985560.1414791  -17985654.4228772 IE: -6.9646658832  FE:  -6.9647023924
0.93        -17985561.1807124  -17985561.1807124  -17985655.4137395 IE: -6.9646662856  FE:  -6.9647027761
0.94        -17985561.6698192  -17985561.6698192  -17985655.9583035 IE: -6.9646664750  FE:  -6.9647029870
0.95         -17985561.623567   -17985561.623567  -17985655.9285696 IE: -6.9646664571  FE:  -6.9647029755
0.96        -17985560.9078244  -17985560.9078244  -17985655.2414934 IE: -6.9646661800  FE:  -6.9647027094
0.97        -17985559.5847118  -17985559.5847118  -17985653.9644603 IE: -6.9646656676  FE:  -6.9647022149
0.98        -17985557.9642491  -17985557.9642491  -17985652.3297302 IE: -6.9646650401  FE:  -6.9647015819
0.99        -17985556.2883116  -17985556.2883116  -17985650.6453295 IE: -6.9646643911  FE:  -6.9647009296
1.00        -17985554.8209726  -17985554.8209726  -17985649.1971361 IE: -6.9646638229  FE:  -6.9647003688
1.01        -17985553.8550697  -17985553.8550697  -17985648.2007969 IE: -6.9646634489  FE:  -6.9646999830
1.02        -17985553.3850042  -17985553.3850042  -17985647.7245104 IE: -6.9646632669  FE:  -6.9646997986
1.03        -17985553.4663973  -17985553.4663973  -17985647.7563312 IE: -6.9646632984  FE:  -6.9646998109
1.04        -17985553.9152837  -17985553.9152837  -17985648.1803815 IE: -6.9646634722  FE:  -6.9646999751
1.05        -17985554.6023079  -17985554.6023079  -17985648.8511444 IE: -6.9646637382  FE:  -6.9647002348
1.06        -17985555.3441474  -17985555.3441474  -17985649.5779918 IE: -6.9646640255  FE:  -6.9647005163
