0.00        -1355542.15931728  -1355628.34989126  -1355628.34989126 IE: -6.9124693873  FE:  -6.9129089086
0.01        -1355542.18013106  -1355632.60102263  -1355632.60102263 IE: -6.9124694934  FE:  -6.9129305869
0.02         -1355542.2589428  -1355632.61270648  -1355632.61270648 IE: -6.9124698953  FE:  -6.9129306465
0.03        -1355542.37694639  -1355632.48171794  -1355632.48171794 IE: -6.9124704971  FE:  -6.9129299785
0.04        -1355542.53282677  -1355632.32778957  -1355632.32778957 IE: -6.9124712920  FE:  -6.9129291936
0.05        -1355542.71948058  -1355632.52056769  -1355632.52056769 IE: -6.9124722438  FE:  -6.9129301766
0.06        -1355543.00013545   -1355632.5155418   -1355632.5155418 IE: -6.9124736750  FE:  -6.9129301510
0.07        -1355543.30119062  -1355632.51834192  -1355632.51834192 IE: -6.9124752102  FE:  -6.9129301653
0.08        -1355543.64775872  -1355632.52396001  -1355632.52396001 IE: -6.9124769775  FE:  -6.9129301939
0.09        -1355544.00362458  -1355632.51686934  -1355632.51686934 IE: -6.9124787922  FE:  -6.9129301578
0.10        -1355544.41865731  -1355632.52772954  -1355632.52772954 IE: -6.9124809086  FE:  -6.9129302132
0.11        -1355544.85314386  -1355632.49319339  -1355632.49319339 IE: -6.9124831242  FE:  -6.9129300370
0.12        -1355545.28911213  -1355632.52510767  -1355632.52510767 IE: -6.9124853474  FE:  -6.9129301998
0.13        -1355545.74201618  -1355632.55322304  -1355632.55322304 IE: -6.9124876570  FE:  -6.9129303432
0.14        -1355546.22215363  -1355632.55545738  -1355632.55545738 IE: -6.9124901054  FE:  -6.9129303545
0.15        -1355546.72807892  -1355632.54663653  -1355632.54663653 IE: -6.9124926853  FE:  -6.9129303096
0.16        -1355547.24130303  -1355631.92550916  -1355631.92550916 IE: -6.9124953024  FE:  -6.9129271422
0.17        -1355547.72340541  -1355632.57465977  -1355632.57465977 IE: -6.9124977609  FE:  -6.9129304525
0.18        -1355548.20862087  -1355632.02098198  -1355632.02098198 IE: -6.9125002352  FE:  -6.9129276290
0.19        -1355548.68026401  -1355632.53868807  -1355632.53868807 IE: -6.9125026403  FE:  -6.9129302690
0.20        -1355549.14855351  -1355632.16948049  -1355632.16948049 IE: -6.9125050283  FE:  -6.9129283863
0.21        -1355549.58297825  -1355632.27714616  -1355632.27714616 IE: -6.9125072436  FE:  -6.9129289353
0.22        -1355550.00113298  -1355632.55257444  -1355632.55257444 IE: -6.9125093759  FE:  -6.9129303398
0.23        -1355550.37538936  -1355632.35360912  -1355632.35360912 IE: -6.9125112844  FE:  -6.9129293252
0.24        -1355550.74072932  -1355632.45340817  -1355632.45340817 IE: -6.9125131475  FE:  -6.9129298342
0.25        -1355551.01926469  -1355632.45627566  -1355632.45627566 IE: -6.9125145678  FE:  -6.9129298488
0.26        -1355551.28570638  -1355632.47113326  -1355632.47113326 IE: -6.9125159265  FE:  -6.9129299245
0.27        -1355551.51159185  -1355632.55687299  -1355632.55687299 IE: -6.9125170784  FE:  -6.9129303618
0.28        -1355551.66266475  -1355632.55129316  -1355632.55129316 IE: -6.9125178488  FE:  -6.9129303333
0.29         -1355551.7712689  -1355632.55100262  -1355632.55100262 IE: -6.9125184026  FE:  -6.9129303318
0.30        -1355551.83080578  -1355632.55712866  -1355632.55712866 IE: -6.9125187062  FE:  -6.9129303631
0.31        -1355551.82087688  -1355632.55437033  -1355632.55437033 IE: -6.9125186556  FE:  -6.9129303490
0.32        -1355551.73331261  -1355632.54164528  -1355632.54164528 IE: -6.9125182090  FE:  -6.9129302841
0.33        -1355551.62048894  -1355632.60170027  -1355632.60170027 IE: -6.9125176337  FE:  -6.9129305904
0.34        -1355551.43835989  -1355632.57977285  -1355632.57977285 IE: -6.9125167050  FE:  -6.9129304785
0.35        -1355551.17248513  -1355632.55465038  -1355632.55465038 IE: -6.9125153492  FE:  -6.9129303504
0.36        -1355550.88259752  -1355632.42295297  -1355632.42295297 IE: -6.9125138709  FE:  -6.9129296789
0.37        -1355550.52354519  -1355632.43060164  -1355632.43060164 IE: -6.9125120399  FE:  -6.9129297179
0.38        -1355550.11407917  -1355632.46365448  -1355632.46365448 IE: -6.9125099519  FE:  -6.9129298864
0.39        -1355549.62069764  -1355632.36534338  -1355632.36534338 IE: -6.9125074360  FE:  -6.9129293851
0.40        -1355549.08897393  -1355632.54300625  -1355632.54300625 IE: -6.9125047245  FE:  -6.9129302911
0.41        -1355548.50800073  -1355632.54155392  -1355632.54155392 IE: -6.9125017619  FE:  -6.9129302836
0.42        -1355547.88004624  -1355632.58965787  -1355632.58965787 IE: -6.9124985597  FE:  -6.9129305290
0.43        -1355547.20515306  -1355632.47153542  -1355632.47153542 IE: -6.9124951181  FE:  -6.9129299266
0.44        -1355546.48426332  -1355632.51009865  -1355632.51009865 IE: -6.9124914420  FE:  -6.9129301232
0.45        -1355545.73165611  -1355632.54326438  -1355632.54326438 IE: -6.9124876041  FE:  -6.9129302924
0.46        -1355544.96605328    -1355632.485934    -1355632.485934 IE: -6.9124837000  FE:  -6.9129300000
0.47        -1355544.13992031  -1355632.55906051  -1355632.55906051 IE: -6.9124794872  FE:  -6.9129303729
0.48        -1355543.31878108  -1355632.48492835  -1355632.48492835 IE: -6.9124752999  FE:  -6.9129299949
0.49        -1355542.48311559  -1355632.46245249  -1355632.46245249 IE: -6.9124710385  FE:  -6.9129298803
0.50        -1355541.65043333  -1355632.52258598  -1355632.52258598 IE: -6.9124667923  FE:  -6.9129301869
0.51        -1355540.78337907  -1355632.41218913  -1355632.41218913 IE: -6.9124623708  FE:  -6.9129296240
0.52        -1355539.91984078  -1355632.48117689  -1355632.48117689 IE: -6.9124579673  FE:  -6.9129299758
0.53        -1355539.09428249  -1355632.39729598  -1355632.39729598 IE: -6.9124537574  FE:  -6.9129295480
0.54        -1355538.25036776  -1355632.45387352  -1355632.45387352 IE: -6.9124494539  FE:  -6.9129298365
0.55        -1355537.44010593   -1355632.4977912   -1355632.4977912 IE: -6.9124453221  FE:  -6.9129300605
0.56        -1355536.62537909  -1355632.52001244  -1355632.52001244 IE: -6.9124411675  FE:  -6.9129301738
