0.00        -33086470.6664936  -33090932.8940614  -33090932.8940614 IE: -6.9221439692  FE:  -6.9230775285
1.50        -33086517.9118617  -33089084.4997935  -33089084.4997935 IE: -6.9221538537  FE:  -6.9226908191
1.51        -33086517.9009596  -33089095.8163856  -33089095.8163856 IE: -6.9221538514  FE:  -6.9226931867
1.52        -33086519.2781053  -33089075.5027029  -33089075.5027029 IE: -6.9221541395  FE:  -6.9226889368
1.53        -33086522.0632397  -33089058.8122099  -33089058.8122099 IE: -6.9221547222  FE:  -6.9226854449
1.54        -33086525.6109584  -33089073.0907032  -33089073.0907032 IE: -6.9221554644  FE:  -6.9226884322
1.55         -33086529.032399  -33089038.1275682  -33089038.1275682 IE: -6.9221561802  FE:  -6.9226811174
1.56        -33086531.2035909  -33089018.5230988  -33089018.5230988 IE: -6.9221566345  FE:  -6.9226770159
1.57        -33086531.3811267  -33089006.2145516  -33089006.2145516 IE: -6.9221566716  FE:  -6.9226744407
1.58        -33086529.3257609  -33089002.7271691  -33089002.7271691 IE: -6.9221562416  FE:  -6.9226737111
1.59        -33086525.6000202  -33088981.3410675  -33088981.3410675 IE: -6.9221554621  FE:  -6.9226692369
1.60        -33086521.1986463  -33088986.8456898  -33088986.8456898 IE: -6.9221545413  FE:  -6.9226703885
1.61        -33086517.2415322  -33088974.2470651  -33088974.2470651 IE: -6.9221537134  FE:  -6.9226677527
1.62        -33086514.9369836  -33088976.2204317  -33088976.2204317 IE: -6.9221532313  FE:  -6.9226681656
1.63        -33086514.7152366  -33088961.1102255  -33088961.1102255 IE: -6.9221531849  FE:  -6.9226650043
1.64        -33086516.2729547  -33088942.9398129  -33088942.9398129 IE: -6.9221535108  FE:  -6.9226612028
1.65        -33086518.6972793  -33088924.8451855  -33088924.8451855 IE: -6.9221540180  FE:  -6.9226574172
1.66        -33086520.9851947  -33088922.8740791  -33088922.8740791 IE: -6.9221544966  FE:  -6.9226570048
1.67        -33086522.1023366  -33088914.1448637  -33088914.1448637 IE: -6.9221547304  FE:  -6.9226551785
1.68        -33086521.6441979  -33088890.0867544  -33088890.0867544 IE: -6.9221546345  FE:  -6.9226501452
1.69        -33086519.8928306  -33088889.9768114  -33088889.9768114 IE: -6.9221542681  FE:  -6.9226501222
1.70        -33086517.9447552  -33088896.9688307  -33088896.9688307 IE: -6.9221538605  FE:  -6.9226515850
1.71         -33086517.070426  -33088899.8300112  -33088899.8300112 IE: -6.9221536776  FE:  -6.9226521836
1.72        -33086518.6113756  -33088896.5354453  -33088896.5354453 IE: -6.9221540000  FE:  -6.9226514944
1.73        -33086523.0687964  -33088854.3493725  -33088854.3493725 IE: -6.9221549326  FE:  -6.9226426685
1.74        -33086529.7136041  -33088858.6714305  -33088858.6714305 IE: -6.9221563227  FE:  -6.9226435727
1.75        -33086536.7137882  -33088844.6680252  -33088844.6680252 IE: -6.9221577873  FE:  -6.9226406430
1.76        -33086542.0027441  -33088844.7802165  -33088844.7802165 IE: -6.9221588938  FE:  -6.9226406665
1.77        -33086543.3543747  -33088827.8232331  -33088827.8232331 IE: -6.9221591766  FE:  -6.9226371188
1.78        -33086539.3884886  -33088824.7930682  -33088824.7930682 IE: -6.9221583469  FE:  -6.9226364849
1.79        -33086530.2240953   -33088825.170456   -33088825.170456 IE: -6.9221564295  FE:  -6.9226365638
1.80        -33086517.4121925  -33088804.7360847  -33088804.7360847 IE: -6.9221537491  FE:  -6.9226322887
1.81        -33086503.9320325  -33088796.1580258  -33088796.1580258 IE: -6.9221509289  FE:  -6.9226304940
1.82        -33086493.4132269  -33088808.7361762  -33088808.7361762 IE: -6.9221487282  FE:  -6.9226331256
1.83        -33086489.0239556  -33088784.0672797  -33088784.0672797 IE: -6.9221478099  FE:  -6.9226279645
1.84        -33086492.4547589  -33088779.8646939  -33088779.8646939 IE: -6.9221485277  FE:  -6.9226270852
