0.00        -1355544.05803433  -1355624.48286946  -1355624.48286946 IE: -6.9124790696  FE:  -6.9128891891
0.01        -1355544.01941426  -1355624.47667221  -1355624.47667221 IE: -6.9124788727  FE:  -6.9128891575
0.02        -1355543.90406182  -1355624.45862429  -1355624.45862429 IE: -6.9124782845  FE:  -6.9128890655
0.03        -1355543.69934733  -1355624.40744044  -1355624.40744044 IE: -6.9124772405  FE:  -6.9128888044
0.04        -1355543.41118096  -1355624.38797041  -1355624.38797041 IE: -6.9124757711  FE:  -6.9128887052
0.05        -1355543.05369031  -1355624.47174383  -1355624.47174383 IE: -6.9124739481  FE:  -6.9128891324
0.06        -1355542.66602871  -1355624.46799776  -1355624.46799776 IE: -6.9124719712  FE:  -6.9128891133
0.07        -1355542.16901278  -1355624.46797072  -1355624.46797072 IE: -6.9124694367  FE:  -6.9128891131
0.08        -1355541.62870831  -1355624.47485697  -1355624.47485697 IE: -6.9124666815  FE:  -6.9128891482
0.09        -1355541.04047654   -1355624.4766316   -1355624.4766316 IE: -6.9124636819  FE:  -6.9128891573
0.10        -1355540.37796065  -1355624.46783209  -1355624.46783209 IE: -6.9124603034  FE:  -6.9128891124
0.11        -1355539.68736353  -1355624.46825876  -1355624.46825876 IE: -6.9124567818  FE:  -6.9128891146
0.12        -1355538.95793325  -1355624.46364323  -1355624.46364323 IE: -6.9124530621  FE:  -6.9128890910
0.13        -1355538.18416241   -1355624.4664056   -1355624.4664056 IE: -6.9124491163  FE:  -6.9128891051
0.14        -1355537.42353399   -1355624.4648494   -1355624.4648494 IE: -6.9124452376  FE:  -6.9128890972
0.15        -1355536.61918687  -1355624.47878998  -1355624.47878998 IE: -6.9124411359  FE:  -6.9128891683
0.16        -1355535.82466069  -1355624.47758097  -1355624.47758097 IE: -6.9124370843  FE:  -6.9128891621
0.17        -1355535.03566161  -1355624.47388205  -1355624.47388205 IE: -6.9124330608  FE:  -6.9128891433
0.18        -1355534.24381207  -1355624.47634337  -1355624.47634337 IE: -6.9124290229  FE:  -6.9128891558
0.19        -1355533.49637495  -1355624.47035252  -1355624.47035252 IE: -6.9124252114  FE:  -6.9128891253
0.20        -1355532.77432921  -1355624.45546979  -1355624.45546979 IE: -6.9124215294  FE:  -6.9128890494
0.21        -1355532.06260306   -1355624.4383559   -1355624.4383559 IE: -6.9124179000  FE:  -6.9128889621
0.22        -1355531.41239635  -1355624.40168777  -1355624.40168777 IE: -6.9124145843  FE:  -6.9128887751
0.23         -1355530.7908127  -1355624.47265498  -1355624.47265498 IE: -6.9124114146  FE:  -6.9128891370
0.24        -1355530.25280636  -1355624.47463064  -1355624.47463064 IE: -6.9124086711  FE:  -6.9128891471
0.25        -1355529.76157738  -1355624.48160873  -1355624.48160873 IE: -6.9124061661  FE:  -6.9128891827
0.26        -1355529.36061589  -1355624.45496946  -1355624.45496946 IE: -6.9124041214  FE:  -6.9128890468
0.27        -1355529.01335809  -1355624.42356142  -1355624.42356142 IE: -6.9124023506  FE:  -6.9128888867
0.28        -1355528.73803137  -1355624.47986021  -1355624.47986021 IE: -6.9124009466  FE:  -6.9128891737
0.29        -1355528.58195439  -1355624.45894824  -1355624.45894824 IE: -6.9124001507  FE:  -6.9128890671
0.30         -1355528.4769303  -1355606.72582176  -1355606.72582176 IE: -6.9123996151  FE:  -6.9127986386
0.31        -1355528.47321566  -1355606.71892252  -1355606.71892252 IE: -6.9123995962  FE:  -6.9127986034
0.32        -1355528.54032602  -1355638.24842632  -1355638.24842632 IE: -6.9123999384  FE:  -6.9129593853
0.33        -1355528.74350078   -1355638.2481241   -1355638.2481241 IE: -6.9124009745  FE:  -6.9129593838
0.34        -1355529.01699874  -1355638.23869023  -1355638.23869023 IE: -6.9124023692  FE:  -6.9129593357
0.35        -1355529.37927581  -1355638.18282364  -1355638.18282364 IE: -6.9124042166  FE:  -6.9129590508
0.36        -1355529.85633112  -1355638.22728012  -1355638.22728012 IE: -6.9124066493  FE:  -6.9129592775
0.37        -1355530.40778948  -1355638.22881117  -1355638.22881117 IE: -6.9124094614  FE:  -6.9129592853
0.38        -1355531.05931241  -1355638.24295595  -1355638.24295595 IE: -6.9124127838  FE:  -6.9129593575
0.39        -1355531.80926245  -1355638.23170336  -1355638.23170336 IE: -6.9124166081  FE:  -6.9129593001
0.40        -1355532.62780689  -1355638.24739057  -1355638.24739057 IE: -6.9124207822  FE:  -6.9129593801
0.41        -1355533.53886425  -1355638.22584088  -1355638.22584088 IE: -6.9124254280  FE:  -6.9129592702
0.42        -1355534.50356239  -1355638.22420258  -1355638.22420258 IE: -6.9124303474  FE:  -6.9129592618
0.43         -1355535.5483971  -1355638.24871796  -1355638.24871796 IE: -6.9124356755  FE:  -6.9129593868
0.44        -1355536.66580008   -1355638.2422626   -1355638.2422626 IE: -6.9124413736  FE:  -6.9129593539
0.45        -1355537.82400525  -1355638.25161103  -1355638.25161103 IE: -6.9124472797  FE:  -6.9129594016
0.46        -1355539.04642342  -1355638.21908199  -1355638.21908199 IE: -6.9124535134  FE:  -6.9129592357
0.47        -1355540.28357761   -1355638.1984603   -1355638.1984603 IE: -6.9124598221  FE:  -6.9129591306
0.48        -1355541.56513815  -1355638.22318585  -1355638.22318585 IE: -6.9124663573  FE:  -6.9129592566
0.49        -1355542.86611946  -1355638.23380028  -1355638.23380028 IE: -6.9124729916  FE:  -6.9129593108
0.50        -1355544.17703062  -1355638.23406372  -1355638.23406372 IE: -6.9124796764  FE:  -6.9129593121
0.51        -1355545.51879783   -1355638.1919417   -1355638.1919417 IE: -6.9124865187  FE:  -6.9129590973
0.52        -1355546.82075127  -1355638.20257269  -1355638.20257269 IE: -6.9124931579  FE:  -6.9129591515
0.53        -1355548.13222697  -1355638.23373421  -1355638.23373421 IE: -6.9124998456  FE:  -6.9129593104
0.54        -1355549.40393383   -1355638.1874297   -1355638.1874297 IE: -6.9125063306  FE:  -6.9129590743
0.55         -1355550.6804248  -1355638.18968675  -1355638.18968675 IE: -6.9125128399  FE:  -6.9129590858
0.56        -1355551.87200519  -1355638.19180287  -1355638.19180287 IE: -6.9125189163  FE:  -6.9129590966
0.57        -1355553.05757444  -1355638.20978827  -1355638.20978827 IE: -6.9125249620  FE:  -6.9129591883
0.58        -1355554.19270741  -1355638.21677911  -1355638.21677911 IE: -6.9125307505  FE:  -6.9129592240
0.59        -1355555.26643432   -1355638.2136551   -1355638.2136551 IE: -6.9125362259  FE:  -6.9129592080
0.60        -1355556.26320911  -1355638.22753058  -1355638.22753058 IE: -6.9125413089  FE:  -6.9129592788
0.61        -1355557.20575039  -1355638.16723343  -1355638.16723343 IE: -6.9125461153  FE:  -6.9129589713
0.62        -1355558.08950427  -1355638.15902978  -1355638.15902978 IE: -6.9125506219  FE:  -6.9129589295
0.63        -1355558.84485186  -1355638.20194864  -1355638.20194864 IE: -6.9125544737  FE:  -6.9129591483
0.64          -1355559.530277  -1355638.20263292  -1355638.20263292 IE: -6.9125579690  FE:  -6.9129591518
0.65        -1355560.15494174   -1355638.2097648   -1355638.2097648 IE: -6.9125611544  FE:  -6.9129591882
0.66        -1355560.68446032  -1355638.21496014  -1355638.21496014 IE: -6.9125638546  FE:  -6.9129592147
0.67        -1355561.09485768  -1355638.20942237  -1355638.20942237 IE: -6.9125659474  FE:  -6.9129591865
0.68        -1355561.41877616  -1355638.16162031  -1355638.16162031 IE: -6.9125675992  FE:  -6.9129589427
0.69         -1355561.6745853  -1355638.18008453  -1355638.18008453 IE: -6.9125689037  FE:  -6.9129590368
0.70        -1355561.81736106  -1355638.23766546  -1355638.23766546 IE: -6.9125696318  FE:  -6.9129593305
0.71        -1355561.85363584  -1355638.24868869  -1355638.24868869 IE: -6.9125698168  FE:  -6.9129593867
0.72        -1355561.82308501  -1355638.22849204  -1355638.22849204 IE: -6.9125696610  FE:  -6.9129592837
0.73        -1355561.68791164  -1355638.21137838  -1355638.21137838 IE: -6.9125689717  FE:  -6.9129591964
0.74        -1355561.47674498  -1355638.22659902  -1355638.22659902 IE: -6.9125678948  FE:  -6.9129592740
0.75        -1355561.16445958  -1355638.22929805  -1355638.22929805 IE: -6.9125663024  FE:  -6.9129592878
0.76        -1355560.79545818  -1355638.23827577  -1355638.23827577 IE: -6.9125644207  FE:  -6.9129593336
0.77        -1355560.33622593  -1355638.24575528  -1355638.24575528 IE: -6.9125620789  FE:  -6.9129593717
0.78        -1355559.82592405  -1355638.22664459  -1355638.22664459 IE: -6.9125594766  FE:  -6.9129592743
0.79        -1355559.23368785  -1355638.22497088  -1355638.22497088 IE: -6.9125564566  FE:  -6.9129592657
0.80        -1355558.58653522  -1355638.24663002  -1355638.24663002 IE: -6.9125531565  FE:  -6.9129593762
0.81        -1355557.92986783  -1355638.24796808  -1355638.24796808 IE: -6.9125498078  FE:  -6.9129593830
0.82        -1355557.18299272  -1355638.20636907  -1355638.20636907 IE: -6.9125459992  FE:  -6.9129591709
0.83        -1355556.39290026  -1355638.24768769  -1355638.24768769 IE: -6.9125419702  FE:  -6.9129593816
0.84        -1355555.61154494  -1355638.18939789  -1355638.18939789 IE: -6.9125379858  FE:  -6.9129590843
0.85        -1355554.78232649  -1355638.23549449  -1355638.23549449 IE: -6.9125337572  FE:  -6.9129593194
0.86        -1355553.91332322   -1355638.2487733   -1355638.2487733 IE: -6.9125293258  FE:  -6.9129593871
0.87        -1355553.05084001  -1355638.24257363  -1355638.24257363 IE: -6.9125249277  FE:  -6.9129593555
0.88        -1355552.18809661  -1355638.24646985  -1355638.24646985 IE: -6.9125205282  FE:  -6.9129593754
0.89        -1355551.31663859  -1355638.25067155  -1355638.25067155 IE: -6.9125160843  FE:  -6.9129593968
0.90        -1355550.43487127  -1355638.25032839  -1355638.25032839 IE: -6.9125115878  FE:  -6.9129593950
0.91         -1355549.5916798  -1355638.25161112  -1355638.25161112 IE: -6.9125072880  FE:  -6.9129594016
0.92        -1355548.75778503  -1355638.21762797  -1355638.21762797 IE: -6.9125030356  FE:  -6.9129592283
0.93        -1355547.94242379  -1355638.20132803  -1355638.20132803 IE: -6.9124988777  FE:  -6.9129591452
