0.00        -33076060.0695584  -33077289.3361711  -33077289.3361711 IE: -6.9219296381  FE:  -6.9221868905
0.01        -33076060.1348103  -33077291.9132952  -33077291.9132952 IE: -6.9219296518  FE:  -6.9221874299
0.02        -33076060.4255536  -33077293.2943523  -33077293.2943523 IE: -6.9219297126  FE:  -6.9221877189
0.03        -33076060.8431797  -33077294.1233907  -33077294.1233907 IE: -6.9219298000  FE:  -6.9221878924
0.04        -33076061.3073018  -33077293.9394461  -33077293.9394461 IE: -6.9219298971  FE:  -6.9221878539
0.05        -33076061.7075695  -33077295.1318691  -33077295.1318691 IE: -6.9219299809  FE:  -6.9221881034
0.06        -33076061.8035196   -33077299.478876   -33077299.478876 IE: -6.9219300010  FE:  -6.9221890131
0.07        -33076061.7702819  -33077300.1238659  -33077300.1238659 IE: -6.9219299940  FE:  -6.9221891481
0.08        -33076061.5609353  -33077300.0055131  -33077300.0055131 IE: -6.9219299502  FE:  -6.9221891233
0.09        -33076061.4482716  -33077302.3212863  -33077302.3212863 IE: -6.9219299266  FE:  -6.9221896080
0.10        -33076061.4525631  -33077298.6867478  -33077298.6867478 IE: -6.9219299275  FE:  -6.9221888474
0.11        -33076061.6301868  -33077298.0884957  -33077298.0884957 IE: -6.9219299647  FE:  -6.9221887222
0.12         -33076061.856845  -33077301.9120072  -33077301.9120072 IE: -6.9219300121  FE:  -6.9221895223
0.13        -33076062.1166495  -33077304.7338771  -33077304.7338771 IE: -6.9219300665  FE:  -6.9221901129
0.14        -33076062.2848473  -33077305.0286828  -33077305.0286828 IE: -6.9219301017  FE:  -6.9221901746
0.15        -33076062.3262694  -33077306.3543554  -33077306.3543554 IE: -6.9219301104  FE:  -6.9221904520
0.16        -33076062.1767896  -33077305.9317088  -33077305.9317088 IE: -6.9219300791  FE:  -6.9221903635
0.17          -33076061.78966  -33077307.0057702  -33077307.0057702 IE: -6.9219299981  FE:  -6.9221905883
0.18        -33076061.2100806  -33077308.1767886  -33077308.1767886 IE: -6.9219298768  FE:  -6.9221908334
0.19        -33076060.5573811  -33077308.5890637  -33077308.5890637 IE: -6.9219297402  FE:  -6.9221909197
0.20        -33076060.0592483  -33077311.5791268  -33077311.5791268 IE: -6.9219296359  FE:  -6.9221915454
0.21        -33076059.8986828  -33077308.6161198  -33077308.6161198 IE: -6.9219296023  FE:  -6.9221909253
0.22        -33076060.2391371  -33077308.4817202  -33077308.4817202 IE: -6.9219296736  FE:  -6.9221908972
0.23         -33076060.967127  -33077304.0612713  -33077304.0612713 IE: -6.9219298259  FE:  -6.9221899721
0.24        -33076061.8638497  -33077318.5702243  -33077318.5702243 IE: -6.9219300136  FE:  -6.9221930084
0.25        -33076062.6145393  -33077320.9911515  -33077320.9911515 IE: -6.9219301707  FE:  -6.9221935151
0.26        -33076063.0562115  -33077321.7552956  -33077321.7552956 IE: -6.9219302631  FE:  -6.9221936750
0.27        -33076062.8976357  -33077322.1627433  -33077322.1627433 IE: -6.9219302299  FE:  -6.9221937603
0.28        -33076062.0524543  -33077322.7895939  -33077322.7895939 IE: -6.9219300531  FE:  -6.9221938914
0.29        -33076060.7987381  -33077320.9102619  -33077320.9102619 IE: -6.9219297907  FE:  -6.9221934981
0.30        -33076059.3792196  -33077322.3592147  -33077322.3592147 IE: -6.9219294936  FE:  -6.9221938014
0.31        -33076058.1190169  -33077323.3488693  -33077323.3488693 IE: -6.9219292299  FE:  -6.9221940085
0.32        -33076057.4590116  -33077323.1188419  -33077323.1188419 IE: -6.9219290918  FE:  -6.9221939603
0.33        -33076057.6013722  -33077322.2789085  -33077322.2789085 IE: -6.9219291216  FE:  -6.9221937846
0.34        -33076058.6090933  -33077322.4431886  -33077322.4431886 IE: -6.9219293325  FE:  -6.9221938189
0.35        -33076060.1889436   -33077343.000852   -33077343.000852 IE: -6.9219296631  FE:  -6.9221981211
0.36        -33076061.8705785   -33077342.953821   -33077342.953821 IE: -6.9219300150  FE:  -6.9221981113
0.37        -33076063.1130325  -33077342.6048903  -33077342.6048903 IE: -6.9219302750  FE:  -6.9221980383
0.38         -33076063.477257  -33077342.0904598  -33077342.0904598 IE: -6.9219303512  FE:  -6.9221979306
0.39        -33076062.6542744  -33077343.3578625  -33077343.3578625 IE: -6.9219301790  FE:  -6.9221981958
0.40        -33076060.6961907   -33077342.495462   -33077342.495462 IE: -6.9219297692  FE:  -6.9221980154
0.41        -33076057.9218621  -33077342.2990846  -33077342.2990846 IE: -6.9219291887  FE:  -6.9221979743
0.42        -33076054.9660086  -33077342.9960559  -33077342.9960559 IE: -6.9219285701  FE:  -6.9221981201
0.43        -33076052.6239331   -33077341.955679   -33077341.955679 IE: -6.9219280799  FE:  -6.9221979024
